sex,age,race,juv-fel-count,decile-score,juv-misd-count,juv-other-count,priors-count,days-b-screening-arrest,c-days-from-compas,c-charge-degree,is-recid,r-charge-degree,is-violent-recid,v-decile-score,c-jail-time,r-jail-time
Male,30,White,0,8,0,0,2,-37,36,2,1,2,Low,2,36,1
Female,45,White,0,3,0,0,3,336,480,2,0,1,Low,2,44,0
Male,24,Non-White,0,5,0,0,2,-1,1,2,1,2,Low,5,1,0
Male,23,Non-White,0,10,0,0,5,-1,1,3,0,1,Low,7,295,0
Male,22,Non-White,0,9,0,0,0,-1,1,3,0,1,Low,9,1,0
Male,20,Non-White,0,10,8,1,8,-1,1,3,1,3,High,8,1,1
Female,42,Non-White,0,1,0,0,0,31,0,2,1,2,High,1,2,2
Male,24,Non-White,1,9,1,0,8,-54,54,3,1,3,High,10,47,12
Male,40,Non-White,0,1,0,0,0,0,0,2,0,1,Low,1,1,0
Male,27,Non-White,0,4,0,0,1,-1,1,3,0,1,Low,4,5,0
Female,57,Non-White,0,9,0,0,3,-158,159,3,0,1,Low,4,154,0
Male,60,Non-White,0,3,0,0,12,-1,1,3,0,1,Low,1,1,0
Male,20,Non-White,0,3,0,0,0,0,1,2,0,1,Low,6,1,0
Male,33,Non-White,0,5,0,0,6,-1,1,2,0,1,Low,4,1,0
Male,19,White,0,4,0,1,0,0,1,2,0,1,Low,7,1,0
Male,34,Non-White,0,4,0,0,2,-1,1,2,1,2,Low,3,23,1
Male,37,Non-White,0,3,0,0,1,-1,1724,3,0,1,Low,2,1008,0
Male,24,White,0,8,0,0,4,-1,1,2,0,1,Low,4,1,0
Male,27,Non-White,0,2,0,0,0,-1,1,2,1,2,Low,3,2,1
Male,29,Non-White,1,10,1,1,4,0,1,3,1,3,High,9,355,0
Male,21,White,1,7,0,1,1,0,1,3,1,2,Low,8,36,0
Female,26,White,0,4,0,0,0,-1,1,3,0,1,Low,6,1,0
Male,32,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,30,White,0,5,0,0,10,123,378,3,1,2,High,2,108,109
Female,42,White,0,1,0,0,0,-1,1,3,1,3,Low,1,1,44
Female,29,White,0,8,0,0,8,12,65,2,0,1,Low,3,105,0
Male,38,White,0,2,0,0,1,-1,1,2,0,1,Low,1,100,0
Male,32,Non-White,0,4,0,0,1,0,0,3,0,1,Low,3,-1,0
Male,27,Non-White,0,1,0,0,0,-2,2,3,0,1,Low,2,2,0
Male,30,White,0,4,0,0,3,-1,1,2,0,1,Low,3,1,0
Male,22,Non-White,0,3,0,0,1,-1,1,3,1,2,Low,5,1,0
Male,20,White,0,10,0,0,0,-2,2,2,1,2,Low,9,1,38
Male,57,White,0,2,0,0,0,0,0,2,0,1,Low,2,1,0
Male,51,White,0,1,0,0,3,-1,1,3,1,2,Low,1,1,1
Male,37,Non-White,0,6,0,0,9,-1,1,2,0,1,Low,3,62,0
Male,21,Non-White,0,4,0,0,0,-1,1,3,0,1,Low,6,1,0
Male,22,Non-White,0,5,0,0,0,-1,1,3,0,1,Low,7,35,0
Male,35,Non-White,0,8,0,0,4,-1,1,3,1,3,Low,3,353,0
Female,54,White,0,2,0,0,1,-95,95,3,0,1,Low,2,76,0
Male,58,White,0,3,0,0,2,-9,9,3,0,1,Low,2,4,0
Male,44,White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Female,32,White,0,1,0,0,0,-1,1,3,1,2,Low,2,1,0
Male,26,Non-White,0,9,0,1,6,-1,1,3,0,1,Low,7,37,0
Female,39,Non-White,0,6,0,0,22,-49,49,3,1,2,Low,1,1,0
Male,31,Non-White,0,3,0,0,0,-1,1,3,0,1,Low,2,280,0
Male,30,White,0,6,0,0,9,-1,1,2,1,2,Low,5,7,30
Male,20,Non-White,0,10,0,0,0,-1,1,3,1,3,High,10,209,137
Male,40,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Female,45,White,0,2,0,0,5,-1,2,2,0,1,Low,2,1,0
Male,31,Non-White,0,3,0,0,4,-1,1,3,1,2,Low,4,1,6
Male,23,Non-White,0,9,0,0,4,-27,27,3,0,1,Low,8,27,0
Male,26,Non-White,0,5,0,0,0,-1,1,2,1,2,Low,5,3,7
Female,53,White,0,3,0,0,1,-1,1,2,0,1,Low,1,1,0
Male,44,White,0,1,0,0,0,-1,1,2,0,1,Low,1,2,0
Male,26,Non-White,0,4,0,0,2,-1,1,3,0,1,Low,4,3,0
Female,54,White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,38,Non-White,0,2,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,28,Non-White,0,7,0,0,4,-1,1,2,0,1,Low,4,75,0
Male,73,Non-White,0,1,0,0,2,-1,1,2,0,1,Low,1,2,0
Female,44,White,0,5,0,0,1,-6,6,2,0,1,Low,2,4,0
Male,21,White,0,2,0,0,0,-1,1,3,1,2,Low,5,-1,6
Male,35,White,0,3,0,0,1,-1,1,3,0,1,Low,2,182,0
Male,28,Non-White,0,1,0,0,0,0,1,2,0,1,Low,2,1,0
Male,28,White,0,1,0,0,2,-1,1,2,0,1,Low,2,1,0
Male,24,Non-White,0,3,0,0,0,-1,1,3,1,3,Low,4,182,0
Male,57,Non-White,0,9,0,0,16,-342,342,3,0,1,Low,5,275,0
Male,28,Non-White,0,2,0,0,0,0,1,3,0,1,Low,3,-1,0
Male,56,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,32,White,0,2,0,0,7,-1,1,3,0,1,Low,2,1,0
Male,53,White,0,1,0,0,4,0,1,3,0,1,Low,1,-1,0
Male,47,Non-White,0,5,0,0,1,-1,1,3,0,1,Low,3,183,0
Male,50,Non-White,0,7,0,0,6,-110,110,3,0,1,Low,1,109,0
Male,20,Non-White,0,3,0,0,1,-24,24,3,0,1,Low,5,1,0
Male,21,Non-White,0,6,0,0,0,-6,7,2,0,1,Low,6,1,0
Male,30,Non-White,0,2,0,0,1,-1,1,3,1,2,Low,3,2,1
Male,37,White,0,1,0,0,1,-1,1,2,1,3,Low,1,1,1
Male,60,Non-White,0,1,0,0,1,-18,18,3,0,1,Low,1,18,0
Male,26,Non-White,0,2,0,0,1,-1,1,2,1,2,Low,3,1,1
Male,30,White,0,1,0,0,0,-1,1,2,0,1,Low,2,1,0
Male,19,Non-White,0,10,0,0,0,-1,1,3,0,1,Low,9,45,0
Male,23,Non-White,0,10,0,2,9,-1,0,3,0,1,Low,10,106,0
Male,26,White,0,8,0,0,2,-1,1,3,1,3,Low,4,1,1
Male,72,White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,20,Non-White,0,10,0,1,2,-1,1,3,0,1,Low,10,62,0
Female,26,Non-White,0,9,0,0,5,-1,1,3,1,3,High,6,6,0
Male,21,Non-White,0,5,0,0,0,-1,1,3,0,1,Low,5,1,0
Female,39,Non-White,0,2,0,0,1,-1,1,3,0,1,Low,1,1,0
Male,30,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,2,5,0
Male,37,White,0,1,0,0,1,-1,1,2,0,1,Low,1,1,0
Male,44,Non-White,0,5,0,0,2,-1,1,3,0,1,Low,2,2,0
Male,45,White,0,2,0,0,0,-1,1,2,0,1,Low,2,2,0
Male,69,White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,30,Non-White,0,1,0,0,1,-1,1,3,0,1,Low,2,1,0
Male,38,Non-White,0,1,0,0,2,0,0,3,0,1,Low,1,8,0
Male,23,White,0,5,0,0,6,-1,1,3,1,2,Low,4,1,0
Male,48,Non-White,0,4,0,0,12,-1,1,3,0,1,Low,1,1,0
Male,32,White,0,4,0,0,0,0,0,3,0,1,Low,3,1,0
Male,37,Non-White,0,4,0,0,1,-139,140,3,0,1,Low,4,36,0
Male,46,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,42,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Female,20,Non-White,0,8,0,0,0,32,1,3,1,3,Low,7,11,12
Male,65,White,0,1,0,0,2,-84,60,2,0,1,Low,1,4,0
Female,34,White,0,7,0,0,6,-1,1,3,0,1,Low,2,1,0
Male,54,White,0,2,0,0,4,-1,1,2,0,1,Low,1,3,0
Female,28,White,0,2,0,0,0,-1,1,2,0,1,Low,2,1,0
Male,44,White,0,5,0,0,8,-1,1,3,0,1,Low,1,90,0
Male,47,Non-White,0,1,0,0,7,-1,1,3,1,2,Low,1,1,1
Male,39,Non-White,0,9,0,0,5,-49,49,3,1,2,Low,6,26,25
Female,31,Non-White,0,2,0,0,0,-1,0,3,0,1,Low,1,1,0
Male,26,White,0,7,0,0,0,-3,3,3,1,2,Low,3,1,8
Male,29,White,0,10,0,0,7,-1,2,2,1,3,High,7,1,26
Male,51,White,0,1,0,0,7,-1,1,3,1,3,High,1,14,240
Male,27,White,0,2,0,0,0,-1,1,2,0,1,Low,3,1,0
Male,41,White,0,5,0,0,10,-39,39,3,0,1,Low,7,1,0
Male,73,White,0,1,0,0,1,-64,64,3,0,1,Low,1,53,0
Male,44,Non-White,0,1,0,0,0,0,0,2,0,1,Low,1,1,0
Male,24,Non-White,0,6,0,0,0,-1,1,3,0,1,Low,6,1,0
Female,24,Non-White,0,3,0,0,0,-1,1,3,0,1,Low,3,2,0
Male,49,White,0,5,0,0,12,-24,24,2,0,1,Low,1,21,0
Male,26,White,0,5,0,0,0,-1,1,3,0,1,Low,6,26,0
Male,22,Non-White,0,8,0,0,0,-1,1,3,1,2,Low,9,1,0
Male,57,Non-White,0,7,0,0,16,-1,1,3,0,1,Low,5,248,0
Male,65,Non-White,0,2,0,0,23,-330,329,3,0,1,Low,1,235,0
Male,32,Non-White,0,4,0,0,4,-1,1,2,1,2,Low,2,1,2
Male,27,Non-White,0,3,0,0,0,-1,1,2,0,1,Low,3,1,0
Male,36,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,3,3,0
Female,23,Non-White,0,3,0,0,0,0,0,3,0,1,Low,4,1,0
Male,30,White,0,2,0,0,0,-1,1,2,0,1,Low,1,1,0
Female,57,Non-White,0,1,0,0,2,-68,68,3,0,1,Low,1,60,0
Female,25,White,0,3,0,0,0,-1,1,2,0,1,Low,3,1,0
Male,34,White,0,2,0,0,5,-1,1,3,0,1,Low,3,1,0
Male,20,Non-White,2,8,0,0,2,-56,56,3,1,2,Low,10,56,0
Male,28,Non-White,0,7,0,0,11,0,0,2,0,1,Low,7,1,0
Male,45,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,22,Non-White,1,7,0,0,4,-1,1,3,0,1,Low,6,144,0
Female,51,White,0,5,0,0,5,0,0,3,0,1,Low,2,32,0
Male,27,Non-White,0,2,0,0,4,-1,1,3,1,2,Low,2,1,442
Male,32,Non-White,0,7,0,0,0,-1,1,3,1,2,Low,3,17,14
Male,43,Non-White,0,3,0,0,2,-1,1,3,0,1,Low,1,5,0
Female,25,White,0,5,0,0,0,-1,1,2,0,1,Low,3,1,0
Male,22,Non-White,0,6,0,0,2,-1,1,3,0,1,Low,8,867,0
Male,37,White,0,2,0,0,2,-1,1,3,0,1,Low,1,1,0
Male,26,Non-White,0,4,0,0,0,-1,1,3,1,2,Low,3,1,1
Male,32,Non-White,1,10,2,0,17,84,0,3,1,2,Low,10,209,209
Male,26,Non-White,0,2,0,0,0,-1,1,2,0,1,Low,3,1,0
Male,32,Non-White,0,3,0,0,4,0,1,3,0,1,Low,2,-1,0
Female,21,White,0,6,0,0,5,-1,1,3,0,1,Low,5,1,0
Male,39,Non-White,0,4,0,0,3,-21,21,3,0,1,Low,1,13,0
Female,58,Non-White,0,1,0,0,4,-1,1,3,0,1,Low,1,1,0
Male,51,White,0,1,0,0,1,-20,20,2,0,1,Low,1,4,0
Male,33,Non-White,0,2,0,0,0,-1,1,2,0,1,Low,3,1,0
Female,22,White,0,3,0,1,1,-22,22,2,0,1,Low,4,1,0
Male,26,Non-White,0,5,0,0,6,-105,0,2,1,2,Low,4,1,1
Male,21,Non-White,2,10,0,1,2,-1,1,3,1,2,Low,9,140,74
Female,26,White,0,4,0,0,0,0,0,3,0,1,Low,3,1,0
Male,31,White,0,7,0,0,0,0,1,3,1,3,Low,4,35,34
Male,43,White,0,1,0,0,2,-10,10,3,0,1,Low,1,1,0
Male,23,Non-White,0,7,0,0,0,-1,1,2,0,1,Low,6,1,0
Male,25,White,0,2,0,0,0,-1,1,3,0,1,Low,4,1,0
Male,22,Non-White,0,9,0,0,6,-1,1,3,0,1,Low,9,1,0
Male,30,Non-White,0,4,0,0,6,-1,1,3,0,1,Low,4,133,0
Male,25,Non-White,0,9,3,1,15,-1,1,3,1,3,High,7,2,0
Male,20,Non-White,0,7,0,1,0,-1,1,3,1,2,Low,6,1,29
Male,39,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,31,Non-White,0,5,0,0,3,716,1,3,1,3,Low,2,1,0
Male,33,Non-White,0,2,0,0,1,-1,1,3,1,2,Low,2,3,2
Male,59,Non-White,0,4,0,0,1,-1,1,3,0,1,Low,1,1,0
Male,21,Non-White,0,9,0,2,1,-8,8,3,0,1,Low,8,1,0
Male,53,Non-White,0,6,0,0,8,-1,1,3,1,3,Low,1,5,0
Male,34,White,0,2,0,0,2,-1,1,2,0,1,Low,2,1,0
Male,36,White,0,4,0,0,6,-25,26,3,0,1,Low,2,1,0
Male,22,Non-White,0,2,0,0,0,-1,1,2,0,1,Low,4,1,0
Male,23,Non-White,0,3,0,0,0,-1,1,3,0,1,Low,5,1,0
Male,32,Non-White,0,8,0,0,2,0,0,2,0,1,Low,5,109,0
Male,32,Non-White,0,9,0,0,11,-1,1,2,1,2,Low,5,1,2
Female,66,White,0,1,0,0,1,-46,46,2,0,1,Low,1,28,0
Female,36,Non-White,0,1,0,0,0,-1,1,3,0,1,Low,1,2,0
Male,66,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Female,24,White,0,6,0,0,0,-1,1,2,0,1,Low,4,23,0
Male,30,Non-White,0,10,0,0,7,-1,1,3,1,2,Low,7,602,0
Male,28,Non-White,0,7,0,0,1,-1,1,2,0,1,Low,3,1,0
Male,43,White,0,5,0,0,4,0,0,3,1,2,High,2,2,0
Male,35,Non-White,0,2,0,0,3,-1,1,2,0,1,Low,2,11,0
Male,25,Non-White,0,3,0,0,1,0,0,3,0,1,Low,3,1,0
Male,21,Non-White,0,9,0,0,1,0,10,3,0,1,Low,7,1,0
Male,19,Non-White,3,8,0,0,2,-21,21,3,1,3,Low,9,14,1
Male,32,Non-White,0,10,0,0,1,-1,1,3,0,1,Low,8,1,0
Male,48,White,0,1,0,0,0,-2,3,2,0,1,Low,1,-1,0
Male,22,Non-White,0,6,0,0,1,-1,1,2,1,2,High,7,4,0
Male,29,Non-White,0,1,0,0,0,0,1,3,0,1,Low,2,1,0
Female,23,Non-White,0,4,0,0,0,-1,1,2,0,1,Low,5,2,0
Male,62,Non-White,0,9,0,0,15,-36,35,3,0,1,Low,9,36,0
Male,37,White,0,5,0,0,0,-1,1,3,0,1,Low,2,1,0
Female,33,White,0,2,0,0,0,-2,3,2,0,1,Low,1,1,0
Male,35,Non-White,0,4,0,0,1,0,1,2,0,1,Low,2,-1,0
Male,53,White,0,1,0,0,0,0,0,3,1,3,Low,1,1,1
Male,59,White,0,6,0,0,17,-25,25,3,1,2,Low,1,23,1
Male,34,Non-White,0,2,0,0,2,-1,1,3,0,1,Low,2,1,0
Female,48,White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Female,33,Non-White,0,2,0,0,1,-10,10,3,0,1,Low,1,1,0
Male,44,White,0,1,0,0,0,0,0,2,0,1,Low,1,1,0
Male,31,White,0,2,0,0,10,-18,18,3,1,2,Low,2,1,1
Male,28,Non-White,0,4,0,1,2,-1,1,3,1,3,Low,5,1,1
Male,56,Non-White,0,1,0,0,9,-147,147,3,0,1,Low,1,138,0
Male,51,Non-White,0,1,0,0,1,-18,18,3,0,1,Low,1,17,0
Female,47,Non-White,0,3,0,0,5,-1,1,3,0,1,Low,1,1,0
Male,23,Non-White,0,7,0,0,0,0,1,3,1,3,Low,5,5,1
Male,21,Non-White,0,7,0,0,0,0,1,3,0,1,Low,6,1,0
Male,26,White,0,5,0,0,0,0,0,3,0,1,Low,4,1,0
Male,22,Non-White,0,9,3,0,3,0,0,3,0,1,Low,10,1,0
Male,29,Non-White,0,2,0,0,0,-1,1,2,0,1,Low,3,1,0
Male,57,White,0,1,0,0,0,0,0,2,0,1,Low,1,1,0
Male,20,Non-White,0,9,1,1,2,-1,1,3,1,2,Low,7,2,1
Male,27,Non-White,0,9,0,0,15,-1,1,2,0,1,Low,9,141,0
Male,44,White,0,1,0,0,0,-1,1,2,0,1,Low,1,1,0
Male,41,Non-White,0,5,0,0,2,-1,1,3,0,1,Low,3,14,0
Male,57,Non-White,0,9,0,0,20,-245,19,2,0,1,Low,3,240,0
Male,65,White,0,3,0,0,0,-1,1,2,0,1,Low,1,6,0
Male,27,White,0,2,0,0,3,-1,1,2,0,1,Low,2,1,0
Female,28,Non-White,0,4,0,1,4,0,0,3,0,1,Low,3,1,0
Female,38,Non-White,0,10,0,0,0,-1,1,3,0,1,Low,5,34,0
Male,27,White,0,6,0,0,1,-1,1,2,1,2,Low,5,21,47
Male,61,White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,31,White,0,3,0,0,7,-1,1,2,0,1,Low,2,1,0
Male,23,White,0,8,0,0,5,-105,105,3,1,2,Low,5,14,7
Male,33,Non-White,0,7,0,0,16,-243,243,2,1,2,Low,3,1,55
Male,26,Non-White,0,3,0,0,3,-21,21,3,1,2,Low,3,1,1
Male,20,Non-White,0,4,0,2,0,-1,1,3,1,2,High,7,1,1
Male,55,White,0,1,0,0,2,-1,1,2,1,2,Low,1,1,10
Male,36,Non-White,0,8,0,0,0,0,0,3,0,1,Low,2,1,0
Male,48,Non-White,0,1,0,0,4,-1,1,3,1,2,Low,1,4,1
Male,22,Non-White,0,4,0,0,5,-1,1,3,1,2,Low,5,2,0
Male,23,Non-White,1,9,0,0,1,-1,1,2,0,1,Low,9,5,0
Male,28,Non-White,0,2,0,0,1,-1,1,3,0,1,Low,2,1,0
Male,22,Non-White,0,10,0,1,4,-1,1,3,0,1,Low,6,172,0
Male,34,Non-White,0,10,2,1,19,-1,1,3,1,2,Low,6,4,1
Female,48,White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Female,59,White,0,1,0,0,1,-21,21,3,0,1,Low,1,5,0
Male,37,White,0,2,0,0,0,-4,5,3,1,2,High,1,1,15
Male,20,Non-White,0,9,0,0,0,-1,1,3,0,1,Low,9,33,0
Female,28,White,0,4,0,0,0,-1,1,3,1,2,Low,3,1,0
Male,21,Non-White,2,9,0,0,2,287,125,3,0,1,Low,8,34,0
Male,20,Non-White,1,10,0,1,1,-47,47,3,1,2,Low,9,46,361
Male,31,Non-White,0,2,0,0,0,-1,1,3,0,1,Low,4,1,0
Female,38,Non-White,0,10,0,0,14,-1,1,3,1,3,High,3,4,102
Male,33,Non-White,0,1,0,0,0,-4,4,3,1,2,Low,2,3,15
Male,27,Non-White,0,8,0,0,3,-1,1,3,1,2,High,6,1,8
Male,25,White,0,4,0,0,2,0,0,2,1,2,Low,3,1,52
Female,42,Non-White,0,2,0,0,2,-1,1,3,0,1,Low,1,1,0
Male,22,Non-White,0,8,0,0,3,-1,1,3,1,3,High,5,26,53
Male,21,Non-White,0,6,0,0,0,-1,1,3,0,1,Low,8,1,0
Male,57,White,0,7,0,0,15,-32,32,3,0,1,Low,3,20,0
Male,45,White,0,5,0,0,1,0,1,3,1,2,Low,3,27,0
Female,21,Non-White,0,3,0,0,1,-11,11,2,1,3,Low,4,1,29
Male,52,White,0,1,0,0,2,-1,41,2,0,1,Low,1,1,0
Male,34,Non-White,0,6,0,0,7,0,0,3,0,1,Low,7,1,0
Male,29,White,0,3,0,0,0,-1,1,2,0,1,Low,3,1,0
Female,37,Non-White,0,4,0,0,0,0,0,2,0,1,Low,3,5,0
Male,34,White,0,2,0,1,0,-1,1,3,0,1,Low,1,1,0
Male,53,Non-White,0,1,0,0,0,0,1,2,1,2,High,1,1,1
Female,30,Non-White,0,8,0,0,8,-1,1,3,1,2,Low,3,1,0
Male,35,Non-White,0,3,0,0,0,-7,7,2,0,1,Low,2,1,0
Male,28,White,0,4,0,0,1,-1,1,3,0,1,Low,2,4,0
Male,21,Non-White,0,8,0,0,1,-1,1,3,0,1,Low,9,1,0
Male,22,Non-White,0,7,0,0,1,13,1,3,0,1,Low,6,43,0
Male,41,Non-White,0,7,0,0,7,-1,1,3,0,1,Low,2,35,0
Male,47,Non-White,0,2,0,0,1,-2,2,2,0,1,Low,1,2,0
Male,43,White,0,3,0,0,6,-1,1,3,0,1,Low,2,42,0
Male,23,Non-White,0,5,0,2,3,-37,37,3,0,1,Low,3,36,0
Male,42,White,0,3,0,0,1,-1,1,2,1,3,High,2,1,1
Male,26,Non-White,0,4,0,0,3,0,0,3,1,3,Low,2,1,0
Male,54,Non-White,0,1,0,0,9,0,3940,2,0,1,Low,1,1,0
Male,39,Non-White,0,2,0,0,1,-1,1,3,1,2,High,1,1,34
Male,30,Non-White,2,9,0,0,20,0,0,3,1,2,Low,5,317,21
Female,26,Non-White,0,6,0,0,1,-1,1,3,1,2,Low,4,27,118
Male,41,Non-White,0,1,0,0,0,0,0,2,0,1,Low,1,1,0
Male,23,White,1,5,0,1,5,0,0,2,1,3,Low,4,54,0
Male,39,Non-White,0,4,0,0,0,-1,1,3,0,1,Low,2,5,0
Male,43,White,0,2,0,0,1,-1,1,3,1,3,High,1,64,143
Male,42,Non-White,0,2,0,0,3,-1,1,3,0,1,Low,2,170,0
Male,22,Non-White,0,3,0,0,0,-1,2,2,1,2,High,5,1,0
Male,23,Non-White,0,2,0,0,0,-1,1,2,0,1,Low,3,1,0
Male,24,Non-White,0,2,0,0,2,-1,1,2,0,1,Low,3,1,0
Female,27,White,0,3,0,0,6,-1,1,3,1,2,Low,3,1,5
Female,42,Non-White,0,3,0,0,2,-1,1,2,0,1,Low,1,34,0
Male,25,Non-White,0,6,0,0,8,0,1,3,1,2,Low,5,29,2
Male,49,Non-White,0,2,0,0,4,0,1,2,0,1,Low,1,35,0
Male,26,Non-White,1,9,0,0,7,-43,43,3,1,2,Low,5,38,56
Male,52,White,0,1,0,0,1,-1,1,3,0,1,Low,1,24,0
Male,27,Non-White,0,7,0,0,2,-6,6,3,0,1,Low,5,6,0
Female,60,White,0,1,0,0,2,-1,1,3,0,1,Low,1,1,0
Male,44,White,0,3,0,0,1,-1,0,2,0,1,Low,2,404,0
Female,30,Non-White,0,3,0,0,0,-1,1,3,0,1,Low,2,1,0
Male,21,Non-White,0,3,0,0,1,-1,1,3,0,1,Low,5,1,0
Female,23,Non-White,0,6,0,0,0,-1,1,2,0,1,Low,6,1,0
Male,30,Non-White,0,7,0,0,2,-1,1867,2,0,1,Low,6,1,0
Male,48,Non-White,0,6,0,0,9,0,0,3,1,2,Low,5,3,1
Male,32,Non-White,0,7,0,0,2,0,0,3,1,2,High,5,1,2
Male,28,Non-White,0,3,0,1,3,-1,1,3,1,2,Low,3,1,0
Male,26,Non-White,0,5,0,0,5,-90,90,3,0,1,Low,6,1,0
Male,24,Non-White,0,7,0,0,5,-1,1,3,1,2,Low,4,1,0
Female,26,Non-White,0,5,0,0,3,107,306,3,1,2,Low,3,7,8
Male,27,Non-White,0,1,0,0,0,-1,1,2,0,1,Low,2,2,0
Male,29,White,0,4,0,0,3,-1,1,2,0,1,Low,3,1,0
Male,22,Non-White,0,5,0,0,3,20,21,3,1,3,High,8,214,214
Male,44,Non-White,0,2,0,0,2,-1,1,3,0,1,Low,1,1,0
Male,32,White,0,4,0,0,3,-1,1,3,0,1,Low,4,86,0
Female,27,Non-White,0,2,0,0,1,-1,1,2,0,1,Low,2,1,0
Male,32,White,0,1,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,52,Non-White,0,4,0,0,15,0,0,2,1,2,Low,3,1,1
Male,61,White,0,2,0,0,3,0,0,2,1,2,High,1,1,1
Male,69,Non-White,0,1,0,0,3,0,0,2,0,1,Low,2,1,0
Male,51,Non-White,0,1,0,0,2,-1,1,3,0,1,Low,1,34,0
Female,21,White,0,6,0,0,1,-1,86,3,0,1,Low,6,1,0
Male,31,White,1,6,0,0,2,-1,1,2,1,2,Low,6,3,1
Female,34,Non-White,0,5,0,0,0,-1,1,3,0,1,Low,1,1,0
Male,19,Non-White,0,4,2,0,3,-1,1,3,1,2,Low,7,30,0
Female,26,White,0,4,0,0,0,-1,1,3,0,1,Low,3,1,0
Female,24,White,0,3,0,0,0,0,1,2,0,1,Low,2,-1,0
Male,24,Non-White,0,9,5,0,12,0,0,2,1,2,High,9,36,65
Male,22,Non-White,0,4,0,0,0,0,1,3,0,1,Low,6,427,0
Male,24,White,0,8,0,0,3,-1,1,3,1,3,Low,6,6,1
Male,57,Non-White,0,1,0,0,3,-2,2,3,0,1,Low,1,1,0
Male,30,White,0,7,0,0,6,-1,1,3,0,1,Low,8,6,0
Male,43,Non-White,0,1,0,0,4,-1,0,3,1,2,Low,1,1,0
Male,24,Non-White,0,7,0,1,4,-1,1,3,0,1,Low,4,4,0
Female,30,White,0,7,0,0,7,-18,17,2,0,1,Low,3,17,0
Male,25,Non-White,0,9,0,0,5,-1,1,3,1,2,Low,7,1,1
Male,23,Non-White,0,6,0,0,0,-1,1,3,0,1,Low,5,7,0
Female,31,Non-White,0,6,0,0,4,-1,1,3,0,1,Low,4,1,0
Female,56,White,0,8,0,0,1,-1,1,3,0,1,Low,3,169,0
Male,21,Non-White,0,8,0,0,1,-8,8,3,0,1,Low,8,8,0
Male,31,Non-White,3,10,0,0,6,-1,1,3,1,3,High,6,31,507
Female,23,Non-White,0,9,0,0,1,-1,1,3,0,1,Low,8,1,0
Male,26,Non-White,0,7,0,0,0,-1,1,3,0,1,Low,3,1,0
Male,30,Non-White,1,10,0,2,15,-1,1,3,1,3,Low,8,1,6
Male,47,White,0,1,0,0,1,-101,102,2,0,1,Low,1,1,0
Male,42,Non-White,0,1,0,0,1,-13,13,2,0,1,Low,1,1,0
Male,24,Non-White,0,2,0,0,0,-1,1,2,0,1,Low,3,1,0
Female,27,White,0,10,0,0,3,534,129,3,0,1,Low,7,20,0
Male,60,White,0,1,0,0,0,-3,3,2,0,1,Low,1,1,0
Male,64,White,0,3,0,0,0,-1,1,3,0,1,Low,2,108,0
Male,28,White,0,1,0,0,1,0,0,2,0,1,Low,2,1,0
Female,21,White,0,6,0,0,0,-1,1,3,1,3,High,6,1,1
Male,36,Non-White,0,3,0,0,5,17,795,3,0,1,Low,2,11,0
Female,24,Non-White,0,2,0,0,0,-1,1,2,0,1,Low,3,1,0
Female,50,Non-White,0,1,0,0,1,-1,1,3,0,1,Low,1,1,0
Male,23,Non-White,0,3,0,0,0,0,1,2,1,3,Low,4,1,1
Male,28,Non-White,0,3,0,0,2,-1,1,3,0,1,Low,4,49,0
Male,29,Non-White,1,10,1,0,4,-66,9,3,0,1,Low,8,1,0
Male,31,White,0,6,0,1,5,-103,103,3,0,1,Low,4,68,0
Female,42,Non-White,0,9,0,0,6,0,0,3,0,1,Low,1,26,0
Male,26,Non-White,0,2,0,0,1,-1,1,3,0,1,Low,3,13,0
Female,25,White,0,7,0,0,5,-3,4,3,0,1,Low,4,1,0
Female,46,Non-White,0,1,0,0,0,-2,3,3,0,1,Low,1,-1,0
Male,28,Non-White,0,8,0,1,7,104,9,3,1,3,Low,7,39,39
Male,19,White,0,2,0,0,0,-1,1,2,0,1,Low,6,1,0
Male,54,White,0,4,0,0,14,-1,1,2,1,2,High,3,28,90
Male,37,Non-White,0,1,0,0,6,-1,1,2,0,1,Low,2,1,0
